,CVE_ID,Overview,CVSS_V3,CVSS_V2,References,vulnerable_software_versions,CWE
94,CVE-2019-7474,"A vulnerability in SonicWall SonicOS and SonicOSv, allow authenticated read-only admin to leave the firewall in an unstable state by downloading certificate with specific extension. This vulnerability affected SonicOS Gen 5 version 5.9.1.10 and earlier, Gen 6 version 6.2.7.3, 6.5.1.3, 6.5.2.2, 6.5.3.1, 6.2.7.8, 6.4.0.0, 6.5.1.8, 6.0.5.3-86o and SonicOSv 6.5.0.2-8v_RC363 (VMWARE), 6.5.0.2.8v_RC367 (AZURE), SonicOSv 6.5.0.2.8v_RC368 (AWS), SonicOSv 6.5.0.2.8v_RC366 (HYPER_V).",6.5,4.0,https://psirt.global.sonicwall.com/vuln-detail/SNWLID-2019-0001,cpe:2.3:o:sonicwall:sonicos:*:*:*:*:*:*:*:*|cpe:2.3:o:sonicwall:sonicos:6.0.5.3-86o:*:*:*:*:*:*:*|cpe:2.3:o:sonicwall:sonicos:6.2.7.3:*:*:*:*:*:*:*|cpe:2.3:o:sonicwall:sonicos:6.2.7.8:*:*:*:*:*:*:*|cpe:2.3:o:sonicwall:sonicos:6.4.0.0:*:*:*:*:*:*:*|cpe:2.3:o:sonicwall:sonicos:6.5.1.3:*:*:*:*:*:*:*|cpe:2.3:o:sonicwall:sonicos:6.5.1.8:*:*:*:*:*:*:*|cpe:2.3:o:sonicwall:sonicos:6.5.2.2:*:*:*:*:*:*:*|cpe:2.3:o:sonicwall:sonicos:6.5.3.1:*:*:*:*:*:*:*|cpe:2.3:o:sonicwall:sonicosv:6.5.0.2-8v_rc363:*:*:*:*:vmware:*:*|cpe:2.3:o:sonicwall:sonicosv:6.5.0.2.8v_rc366:*:*:*:*:hyper_v:*:*|cpe:2.3:o:sonicwall:sonicosv:6.5.0.2.8v_rc367:*:*:*:*:azure:*:*|cpe:2.3:o:sonicwall:sonicosv:6.5.0.2.8v_rc368:*:*:*:*:aws:*:*,CWE-284
95,CVE-2011-0494,"Directory traversal vulnerability in WebSEAL in IBM Tivoli Access Manager for e-business 5.1 before 5.1.0.39-TIV-AWS-IF0040, 6.0 before 6.0.0.25-TIV-AWS-IF0026, 6.1.0 before 6.1.0.5-TIV-AWS-IF0006, and 6.1.1 before 6.1.1-TIV-AWS-FP0001 has unspecified impact and attack vectors.  NOTE: this might overlap CVE-2010-4622.",,5.0,http://secunia.com/advisories/42955|http://www.securityfocus.com/bid/45836|http://www.vupen.com/english/advisories/2011/0138|http://www-01.ibm.com/support/docview.wss?uid=swg1IZ87328|http://www-01.ibm.com/support/docview.wss?uid=swg1IZ87470|http://www-01.ibm.com/support/docview.wss?uid=swg1IZ91619|http://www-01.ibm.com/support/docview.wss?uid=swg1IZ91620|http://www-01.ibm.com/support/docview.wss?uid=swg21459999|http://www-01.ibm.com/support/docview.wss?uid=swg24025790|http://www-01.ibm.com/support/docview.wss?uid=swg24028829|http://www-01.ibm.com/support/docview.wss?uid=swg24028860|http://www-01.ibm.com/support/docview.wss?uid=swg24028861|https://exchange.xforce.ibmcloud.com/vulnerabilities/64737,cpe:2.3:a:ibm:tivoli_access_manager_for_e-business:5.1:*:*:*:*:*:*:*|cpe:2.3:a:ibm:tivoli_access_manager_for_e-business:5.1.0.10:*:*:*:*:*:*:*|cpe:2.3:a:ibm:tivoli_access_manager_for_e-business:6.0.0:*:*:*:*:*:*:*|cpe:2.3:a:ibm:tivoli_access_manager_for_e-business:6.0.0.17:*:*:*:*:*:*:*|cpe:2.3:a:ibm:tivoli_access_manager_for_e-business:6.0.0.23:*:*:*:*:*:*:*|cpe:2.3:a:ibm:tivoli_access_manager_for_e-business:6.1.0:*:*:*:*:*:*:*|cpe:2.3:a:ibm:tivoli_access_manager_for_e-business:6.1.0.3:*:*:*:*:*:*:*|cpe:2.3:a:ibm:tivoli_access_manager_for_e-business:6.1.0.4:*:*:*:*:*:*:*|cpe:2.3:a:ibm:tivoli_access_manager_for_e-business:6.1.1:*:*:*:*:*:*:*,CWE-22
96,CVE-2019-0872,"A Cross-site Scripting (XSS) vulnerability exists when Azure DevOps Server and Team Foundation Server do not properly sanitize user provided input, aka 'Azure DevOps Server and Team Foundation Server Cross-site Scripting Vulnerability'. This CVE ID is unique from CVE-2019-0979.",5.4,3.5,https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2019-0872,cpe:2.3:a:microsoft:team_foundation_server:2015:4.2:*:*:*:*:*:*|cpe:2.3:a:microsoft:team_foundation_server:2017:3.1:*:*:*:*:*:*|cpe:2.3:a:microsoft:team_foundation_server:2018:1.2:*:*:*:*:*:*|cpe:2.3:a:microsoft:team_foundation_server:2018:3.2:*:*:*:*:*:*|cpe:2.3:o:microsoft:azure_devops_server:2019:*:*:*:*:*:*:*,CWE-79
97,CVE-2020-5856,"On BIG-IP 15.0.0-15.0.1.1 and 14.1.0-14.1.2.2, while processing specifically crafted traffic using the default 'xnet' driver, Virtual Edition instances hosted in Amazon Web Services (AWS) may experience a TMM restart.",7.5,5.0,https://support.f5.com/csp/article/K00025388,cpe:2.3:a:f5:big-ip_access_policy_manager:*:*:*:*:*:*:*:*|cpe:2.3:a:f5:big-ip_access_policy_manager:*:*:*:*:*:*:*:*|cpe:2.3:a:f5:big-ip_advanced_firewall_manager:*:*:*:*:*:*:*:*|cpe:2.3:a:f5:big-ip_advanced_firewall_manager:*:*:*:*:*:*:*:*|cpe:2.3:a:f5:big-ip_analytics:*:*:*:*:*:*:*:*|cpe:2.3:a:f5:big-ip_analytics:*:*:*:*:*:*:*:*|cpe:2.3:a:f5:big-ip_application_acceleration_manager:*:*:*:*:*:*:*:*|cpe:2.3:a:f5:big-ip_application_acceleration_manager:*:*:*:*:*:*:*:*|cpe:2.3:a:f5:big-ip_application_security_manager:*:*:*:*:*:*:*:*|cpe:2.3:a:f5:big-ip_application_security_manager:*:*:*:*:*:*:*:*|cpe:2.3:a:f5:big-ip_domain_name_system:*:*:*:*:*:*:*:*|cpe:2.3:a:f5:big-ip_domain_name_system:*:*:*:*:*:*:*:*|cpe:2.3:a:f5:big-ip_fraud_protection_service:*:*:*:*:*:*:*:*|cpe:2.3:a:f5:big-ip_fraud_protection_service:*:*:*:*:*:*:*:*|cpe:2.3:a:f5:big-ip_global_traffic_manager:*:*:*:*:*:*:*:*|cpe:2.3:a:f5:big-ip_global_traffic_manager:*:*:*:*:*:*:*:*|cpe:2.3:a:f5:big-ip_link_controller:*:*:*:*:*:*:*:*|cpe:2.3:a:f5:big-ip_link_controller:*:*:*:*:*:*:*:*|cpe:2.3:a:f5:big-ip_local_traffic_manager:*:*:*:*:*:*:*:*|cpe:2.3:a:f5:big-ip_local_traffic_manager:*:*:*:*:*:*:*:*|cpe:2.3:a:f5:big-ip_policy_enforcement_manager:*:*:*:*:*:*:*:*|cpe:2.3:a:f5:big-ip_policy_enforcement_manager:*:*:*:*:*:*:*:*,CWE-20
98,CVE-2019-0866,"A Cross-site Scripting (XSS) vulnerability exists when Azure DevOps Server and Team Foundation Server do not properly sanitize user provided input, aka 'Azure DevOps Server and Team Foundation Server Cross-site Scripting Vulnerability'. This CVE ID is unique from CVE-2019-0867, CVE-2019-0868, CVE-2019-0870, CVE-2019-0871.",6.1,4.3,http://www.securityfocus.com/bid/107749|https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2019-0866,cpe:2.3:o:microsoft:azure_devops_server:2019:*:*:*:*:*:*:*|cpe:2.3:a:microsoft:team_foundation_server:2015:4.2:*:*:*:*:*:*|cpe:2.3:a:microsoft:team_foundation_server:2017:3.1:*:*:*:*:*:*|cpe:2.3:a:microsoft:team_foundation_server:2018:1.2:*:*:*:*:*:*|cpe:2.3:a:microsoft:team_foundation_server:2018:3.2:*:*:*:*:*:*,CWE-79
99,CVE-2018-1221,"In cf-deployment before 1.14.0 and routing-release before 0.172.0, the Cloud Foundry Gorouter mishandles WebSocket requests for AWS Application Load Balancers (ALBs) and some other HTTP-aware Load Balancers. A user with developer privileges could use this vulnerability to steal data or cause denial of service.",8.1,5.5,https://www.cloudfoundry.org/blog/cve-2018-1221/,cpe:2.3:a:pivotal_software:cf-deployment:*:*:*:*:*:*:*:*|cpe:2.3:a:pivotal_software:routing-release:*:*:*:*:*:*:*:*,CWE-20
100,CVE-2016-7191,"The Microsoft Azure Active Directory Passport (aka Passport-Azure-AD) library 1.x before 1.4.6 and 2.x before 2.0.1 for Node.js does not recognize the validateIssuer setting, which allows remote attackers to bypass authentication via a crafted token.",8.1,4.3,http://www.securityfocus.com/bid/93213|http://www.securitytracker.com/id/1036996|https://github.com/AzureAD/passport-azure-ad/blob/master/SECURITY-NOTICE.MD|https://support.microsoft.com/kb/3187742,cpe:2.3:a:microsoft:azure_active_directory_passport:1.0.0:*:*:*:*:*:*:*|cpe:2.3:a:microsoft:azure_active_directory_passport:1.1.0:*:*:*:*:*:*:*|cpe:2.3:a:microsoft:azure_active_directory_passport:1.1.1:*:*:*:*:*:*:*|cpe:2.3:a:microsoft:azure_active_directory_passport:1.2.0:*:*:*:*:*:*:*|cpe:2.3:a:microsoft:azure_active_directory_passport:1.3.0:*:*:*:*:*:*:*|cpe:2.3:a:microsoft:azure_active_directory_passport:1.3.1:*:*:*:*:*:*:*|cpe:2.3:a:microsoft:azure_active_directory_passport:1.3.2:*:*:*:*:*:*:*|cpe:2.3:a:microsoft:azure_active_directory_passport:1.3.3:*:*:*:*:*:*:*|cpe:2.3:a:microsoft:azure_active_directory_passport:1.3.4:*:*:*:*:*:*:*|cpe:2.3:a:microsoft:azure_active_directory_passport:1.3.5:*:*:*:*:*:*:*|cpe:2.3:a:microsoft:azure_active_directory_passport:1.3.6:*:*:*:*:*:*:*|cpe:2.3:a:microsoft:azure_active_directory_passport:1.4.0:*:*:*:*:*:*:*|cpe:2.3:a:microsoft:azure_active_directory_passport:1.4.1:*:*:*:*:*:*:*|cpe:2.3:a:microsoft:azure_active_directory_passport:1.4.2:*:*:*:*:*:*:*|cpe:2.3:a:microsoft:azure_active_directory_passport:1.4.3:*:*:*:*:*:*:*|cpe:2.3:a:microsoft:azure_active_directory_passport:1.4.4:*:*:*:*:*:*:*|cpe:2.3:a:microsoft:azure_active_directory_passport:1.4.5:*:*:*:*:*:*:*|cpe:2.3:a:microsoft:azure_active_directory_passport:2.0.0:*:*:*:*:*:*:*,CWE-287
101,CVE-2019-5160,"An exploitable improper host validation vulnerability exists in the Cloud Connectivity functionality of WAGO PFC200 Firmware versions 03.02.02(14), 03.01.07(13), and 03.00.39(12). A specially crafted HTTPS POST request can cause the software to connect to an unauthorized host, resulting in unauthorized access to firmware update functionality. An attacker can send an authenticated HTTPS POST request to direct the Cloud Connectivity software to connect to an attacker controlled Azure IoT Hub node.",9.1,6.5,https://talosintelligence.com/vulnerability_reports/TALOS-2019-0953,cpe:2.3:o:wago:pfc200_firmware:03.00.39\(12\):*:*:*:*:*:*:*|cpe:2.3:o:wago:pfc200_firmware:03.01.07\(13\):*:*:*:*:*:*:*|cpe:2.3:o:wago:pfc200_firmware:03.02.02\(14\):*:*:*:*:*:*:*,CWE-20
102,CVE-2019-1003062,Jenkins AWS CloudWatch Logs Publisher Plugin stores credentials unencrypted in its global configuration file on the Jenkins master where they can be viewed by users with access to the master file system.,8.8,4.0,http://www.openwall.com/lists/oss-security/2019/04/12/2|http://www.securityfocus.com/bid/107790|https://jenkins.io/security/advisory/2019-04-03/#SECURITY-830,cpe:2.3:a:jenkins:aws_cloudwatch_logs_publisher:*:*:*:*:*:jenkins:*:*,CWE-255
103,CVE-2018-16598,"An issue was discovered in Amazon Web Services (AWS) FreeRTOS through 1.3.1, FreeRTOS up to V10.0.1 (with FreeRTOS+TCP), and WITTENSTEIN WHIS Connect middleware TCP/IP component. In xProcessReceivedUDPPacket and prvParseDNSReply, any received DNS response is accepted, without confirming it matches a sent DNS request.",5.9,4.3,https://blog.zimperium.com/freertos-tcpip-stack-vulnerabilities-details/|https://blog.zimperium.com/freertos-tcpip-stack-vulnerabilities-put-wide-range-devices-risk-compromise-smart-homes-critical-infrastructure-systems/|https://github.com/aws/amazon-freertos/blob/v1.3.2/CHANGELOG.md,cpe:2.3:a:amazon:amazon_web_services_freertos:*:*:*:*:*:*:*:*|cpe:2.3:a:amazon:freertos:*:*:*:*:*:*:*:*,CWE-441
104,CVE-2020-1978,"TechSupport files generated on Palo Alto Networks VM Series firewalls for Microsoft Azure platform configured with high availability (HA) inadvertently collect Azure dashboard service account credentials. These credentials are equivalent to the credentials associated with the Contributor role in Azure. A user with the credentials will be able to manage all the Azure resources in the subscription except for granting access to other resources. These credentials do not allow login access to the VMs themselves. This issue affects VM Series Plugin versions before 1.0.9 for PAN-OS 9.0. This issue does not affect VM Series in non-HA configurations or on other cloud platforms. It does not affect hardware firewall appliances. Since becoming aware of the issue, Palo Alto Networks has safely deleted all the tech support files with the credentials. We now filter and remove these credentials from all TechSupport files sent to us. The TechSupport files uploaded to Palo Alto Networks systems were only accessible by authorized personnel with valid Palo Alto Networks credentials. We do not have any evidence of malicious access or use of these credentials.",4.4,1.9,https://security.paloaltonetworks.com/CVE-2020-1978,cpe:2.3:a:paloaltonetworks:vm-series:*:*:*:*:*:azure:*:*|cpe:2.3:o:paloaltonetworks:pan-os:9.0.0:*:*:*:*:*:*:*,CWE-522
105,CVE-2018-19981,"Amazon AWS SDK <=2.8.5 for Android uses Android SharedPreferences to store plain text AWS STS Temporary Credentials retrieved by AWS Cognito Identity Service. An attacker can use these credentials to create authenticated and/or authorized requests. Note that the attacker must have ""root"" privilege access to the Android filesystem in order to exploit this vulnerability (i.e. the device has been compromised, such as disabling or bypassing Android's fundamental security mechanisms).",7.2,9.0,https://aws-amplify.github.io/aws-sdk-android/docs/reference/com/amazonaws/auth/CognitoCachingCredentialsProvider.html|https://raw.githubusercontent.com/lorenzodifuccia/cloudflare/master/Images/vulns/aws/aws_sdk_sp_01.png|https://raw.githubusercontent.com/lorenzodifuccia/cloudflare/master/Images/vulns/aws/aws_sdk_sp_02.png|https://raw.githubusercontent.com/lorenzodifuccia/cloudflare/master/Images/vulns/aws/aws_sdk_sp_03.png,cpe:2.3:a:amazon:amazon_web_services_software_development_kit:*:*:*:*:*:android:*:*,CWE-312
106,CVE-2018-5436,"The Spotfire server component of TIBCO Software Inc.'s TIBCO Spotfire Analytics Platform for AWS Marketplace, and TIBCO Spotfire Server contain multiple vulnerabilities that may allow for the disclosure of information, including user and data source credentials. Affected releases are TIBCO Software Inc.'s TIBCO Spotfire Analytics Platform for AWS Marketplace: versions up to and including 7.12.0, TIBCO Spotfire Server: versions up to and including 7.8.1; 7.9.0; 7.10.0; 7.11.0; 7.12.0.",8.8,4.0,http://www.tibco.com/services/support/advisories|https://www.tibco.com/support/advisories/2018/06/tibco-security-advisory-june-26-2018-tibco-spotfire-2018-5436,cpe:2.3:a:tibco:spotfire_analytics_platform_for_aws:*:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_server:*:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_server:7.9.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_server:7.10.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_server:7.11.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_server:7.12.0:*:*:*:*:*:*:*,CWE-200
107,CVE-2018-16528,Amazon Web Services (AWS) FreeRTOS through 1.3.1 allows remote attackers to execute arbitrary code because of mbedTLS context object corruption in prvSetupConnection and GGD_SecureConnect_Connect in AWS TLS connectivity modules.,8.1,6.8,https://blog.zimperium.com/freertos-tcpip-stack-vulnerabilities-details/|https://blog.zimperium.com/freertos-tcpip-stack-vulnerabilities-put-wide-range-devices-risk-compromise-smart-homes-critical-infrastructure-systems/|https://github.com/aws/amazon-freertos/blob/v1.3.2/CHANGELOG.md,cpe:2.3:a:amazon:amazon_web_services_freertos:*:*:*:*:*:*:*:*,CWE-20
108,CVE-2017-5528,"Multiple JasperReports Server components contain vulnerabilities which may allow authorized users to perform cross-site scripting (XSS) and cross-site request forgery (CSRF) attacks.  The impact of this vulnerability includes the theoretical disclosure of sensitive information.  Affects TIBCO JasperReports Server (versions 6.1.1 and below, 6.2.0, 6.2.1, and 6.3.0), TIBCO JasperReports Server Community Edition (versions 6.3.0 and below), TIBCO JasperReports Server for ActiveMatrix BPM (versions 6.2.0 and below), TIBCO Jaspersoft for AWS with Multi-Tenancy (versions 6.2.0 and below), and TIBCO Jaspersoft Reporting and Analytics for AWS (versions 6.2.0 and below).",8.8,6.8,https://www.tibco.com/support/advisories/2017/06/tibco-security-advisory-june-28-2017-tibco-jasperreports-server-2017,cpe:2.3:a:tibco:jasperreports_server:*:*:*:*:*:*:*:*|cpe:2.3:a:tibco:jasperreports_server:6.2.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:jasperreports_server:6.2.1:*:*:*:*:*:*:*|cpe:2.3:a:tibco:jasperreports_server:6.3.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:jasperreports_server_community_edition:*:*:*:*:*:*:*:*|cpe:2.3:a:tibco:jasperreports_server_for_activematrix_bpm:*:*:*:*:*:*:*:*|cpe:2.3:a:tibco:jaspersoft_for_aws_with_multitenancy:*:*:*:*:*:*:*:*|cpe:2.3:a:tibco:jaspersoft_reporting_and_analytics_for_aws:*:*:*:*:*:*:*:*,CWE-352
109,CVE-2018-16525,"Amazon Web Services (AWS) FreeRTOS through 1.3.1, FreeRTOS up to V10.0.1 (with FreeRTOS+TCP), and WITTENSTEIN WHIS Connect middleware TCP/IP component allow remote attackers to execute arbitrary code or leak information because of a Buffer Overflow during parsing of DNS\LLMNR packets in prvParseDNSReply.",8.1,6.8,https://blog.zimperium.com/freertos-tcpip-stack-vulnerabilities-details/|https://blog.zimperium.com/freertos-tcpip-stack-vulnerabilities-put-wide-range-devices-risk-compromise-smart-homes-critical-infrastructure-systems/|https://github.com/aws/amazon-freertos/blob/v1.3.2/CHANGELOG.md,cpe:2.3:a:amazon:amazon_web_services_freertos:*:*:*:*:*:*:*:*|cpe:2.3:a:amazon:freertos:*:*:*:*:*:*:*:*,NVD-CWE-noinfo
110,CVE-2019-0816,"A security feature bypass exists in Azure SSH Keypairs, due to a change in the provisioning logic for some Linux images that use cloud-init, aka 'Azure SSH Keypairs Security Feature Bypass Vulnerability'.",5.1,1.9,http://lists.opensuse.org/opensuse-security-announce/2019-12/msg00018.html|https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2019-0816,cpe:2.3:o:canonical:ubuntu_linux:18.04:*:*:*:lts:*:*:*,CWE-254
111,CVE-2019-1003052,Jenkins AWS Elastic Beanstalk Publisher Plugin stores credentials unencrypted in its global configuration file on the Jenkins master where they can be viewed by users with access to the master file system.,8.8,4.0,http://www.openwall.com/lists/oss-security/2019/04/12/2|http://www.securityfocus.com/bid/107790|https://jenkins.io/security/advisory/2019-04-03/#SECURITY-831,cpe:2.3:a:jenkins:aws_elastic_beanstalk_publisher:*:*:*:*:*:jenkins:*:*,CWE-255
112,CVE-2019-7475,"A vulnerability in SonicWall SonicOS and SonicOSv with management enabled system on specific configuration allow unprivileged user to access advanced routing services. This vulnerability affected SonicOS Gen 5 version 5.9.1.10 and earlier, Gen 6 version 6.2.7.3, 6.5.1.3, 6.5.2.2, 6.5.3.1, 6.2.7.8, 6.4.0.0, 6.5.1.8, 6.0.5.3-86o and SonicOSv 6.5.0.2-8v_RC363 (VMWARE), 6.5.0.2.8v_RC367 (AZURE), SonicOSv 6.5.0.2.8v_RC368 (AWS), SonicOSv 6.5.0.2.8v_RC366 (HYPER_V).",9.8,7.5,https://psirt.global.sonicwall.com/vuln-detail/SNWLID-2019-0002,cpe:2.3:o:sonicwall:sonicos:*:*:*:*:*:*:*:*|cpe:2.3:o:sonicwall:sonicos:6.0.5.3-86o:*:*:*:*:*:*:*|cpe:2.3:o:sonicwall:sonicos:6.2.7.3:*:*:*:*:*:*:*|cpe:2.3:o:sonicwall:sonicos:6.2.7.8:*:*:*:*:*:*:*|cpe:2.3:o:sonicwall:sonicos:6.4.0.0:*:*:*:*:*:*:*|cpe:2.3:o:sonicwall:sonicos:6.5.1.3:*:*:*:*:*:*:*|cpe:2.3:o:sonicwall:sonicos:6.5.1.8:*:*:*:*:*:*:*|cpe:2.3:o:sonicwall:sonicos:6.5.2.2:*:*:*:*:*:*:*|cpe:2.3:o:sonicwall:sonicos:6.5.3.1:*:*:*:*:*:*:*|cpe:2.3:o:sonicwall:sonicosv:6.5.0.2-8v_rc363:*:*:*:*:vmware:*:*|cpe:2.3:o:sonicwall:sonicosv:6.5.0.2.8v_rc366:*:*:*:*:hyper_v:*:*|cpe:2.3:o:sonicwall:sonicosv:6.5.0.2.8v_rc367:*:*:*:*:azure:*:*|cpe:2.3:o:sonicwall:sonicosv:6.5.0.2.8v_rc368:*:*:*:*:aws:*:*,CWE-284
113,CVE-2010-4622,Directory traversal vulnerability in WebSEAL in IBM Tivoli Access Manager for e-business 6.1.1 before 6.1.1-TIV-AWS-FP0001 on AIX allows remote attackers to read arbitrary files via a %uff0e%uff0e (encoded dot dot) in a URI.,,5.0,http://secunia.com/advisories/42727|http://securitytracker.com/id?1024927|http://www.osvdb.org/70158|http://www.securityfocus.com/bid/45582|http://www.vupen.com/english/advisories/2010/3329|http://www-01.ibm.com/support/docview.wss?uid=swg24028829|https://exchange.xforce.ibmcloud.com/vulnerabilities/64306,cpe:2.3:a:ibm:tivoli_access_manager_for_e-business:6.1.1:*:*:*:*:*:*:*,CWE-22
114,CVE-2019-0867,"A Cross-site Scripting (XSS) vulnerability exists when Azure DevOps Server and Team Foundation Server do not properly sanitize user provided input, aka 'Azure DevOps Server and Team Foundation Server Cross-site Scripting Vulnerability'. This CVE ID is unique from CVE-2019-0866, CVE-2019-0868, CVE-2019-0870, CVE-2019-0871.",6.1,4.3,http://www.securityfocus.com/bid/107752|https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2019-0867,cpe:2.3:o:microsoft:azure_devops_server:2019:*:*:*:*:*:*:*|cpe:2.3:a:microsoft:team_foundation_server:2018:3.2:*:*:*:*:*:*,CWE-79
115,CVE-2018-12089,"In Octopus Deploy version 2018.5.1 to 2018.5.7, a user with Task View is able to view a password for a Service Fabric Cluster, when the Service Fabric Cluster target is configured in Azure Active Directory security mode and a deployment is executed with OctopusPrintVariables set to True. This is fixed in 2018.6.0.",7.5,3.5,https://github.com/OctopusDeploy/Issues/issues/4628,cpe:2.3:a:octopus:octopus_deploy:*:*:*:*:*:*:*:*,CWE-200
116,CVE-2019-0874,"A Cross-site Scripting (XSS) vulnerability exists when Azure DevOps Server does not properly sanitize user provided input, aka 'Azure DevOps Server Cross-site Scripting Vulnerability'.",6.1,4.3,http://www.securityfocus.com/bid/107759|https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2019-0874,cpe:2.3:o:microsoft:azure_devops_server:*:*:*:*:*:*:*:*,CWE-79
117,CVE-2020-9408,"The Spotfire library component of TIBCO Software Inc.'s TIBCO Spotfire Analytics Platform for AWS Marketplace and TIBCO Spotfire Server contains a vulnerability that theoretically allows an attacker with write permissions to the Spotfire Library, but not ""Script Author"" group permission, to modify attributes of files and objects saved to the library such that the system treats them as trusted. This could allow an attacker to cause the Spotfire Web Player, Analyst clients, and TERR Service into executing arbitrary code with the privileges of the system account that started those processes. Affected releases are TIBCO Software Inc.'s TIBCO Spotfire Analytics Platform for AWS Marketplace: versions 10.8.0 and below and TIBCO Spotfire Server: versions 7.11.9 and below, versions 7.12.0, 7.13.0, 7.14.0, 10.0.0, 10.0.1, 10.1.0, 10.2.0, 10.3.0, 10.3.1, 10.3.2, 10.3.3, 10.3.4, 10.3.5, and 10.3.6, versions 10.4.0, 10.5.0, 10.6.0, 10.6.1, 10.7.0, and 10.8.0.",8.8,9.0,http://www.tibco.com/services/support/advisories|https://www.tibco.com/support/advisories/2020/03/tibco-security-advisory-march-11-2020-tibco-spotfire-server,cpe:2.3:a:tibco:spotfire_analytics_platform_for_aws:*:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_server:*:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_server:7.12.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_server:7.13.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_server:7.14.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_server:10.0.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_server:10.0.1:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_server:10.1.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_server:10.2.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_server:10.3.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_server:10.3.1:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_server:10.3.2:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_server:10.3.3:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_server:10.3.4:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_server:10.3.5:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_server:10.3.6:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_server:10.4.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_server:10.5.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_server:10.6.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_server:10.6.1:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_server:10.7.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_server:10.8.0:*:*:*:*:*:*:*,CWE-276
118,CVE-2011-3649,"Mozilla Firefox 7.0 and Thunderbird 7.0, when the Direct2D (aka D2D) API is used on Windows in conjunction with the Azure graphics back-end, allow remote attackers to bypass the Same Origin Policy, and obtain sensitive image data from a different domain, by inserting this data into a canvas.  NOTE: this issue exists because of a CVE-2011-2986 regression.",,2.6,http://lists.opensuse.org/opensuse-security-announce/2011-11/msg00020.html|http://www.mozilla.org/security/announce/2011/mfsa2011-50.html|http://www.securityfocus.com/bid/50591|https://bugzilla.mozilla.org/show_bug.cgi?id=655836|https://oval.cisecurity.org/repository/search/definition/oval%3Aorg.mitre.oval%3Adef%3A14025,cpe:2.3:a:mozilla:firefox:7.0:*:*:*:*:*:*:*|cpe:2.3:a:mozilla:thunderbird:7.0:*:*:*:*:*:*:*,CWE-200
119,CVE-2018-16599,"An issue was discovered in Amazon Web Services (AWS) FreeRTOS through 1.3.1, FreeRTOS up to V10.0.1 (with FreeRTOS+TCP), and WITTENSTEIN WHIS Connect middleware TCP/IP component. Out of bounds memory access during parsing of NBNS packets in prvTreatNBNS can be used for information disclosure.",5.9,4.3,https://blog.zimperium.com/freertos-tcpip-stack-vulnerabilities-details/|https://blog.zimperium.com/freertos-tcpip-stack-vulnerabilities-put-wide-range-devices-risk-compromise-smart-homes-critical-infrastructure-systems/|https://github.com/aws/amazon-freertos/blob/v1.3.2/CHANGELOG.md,cpe:2.3:a:amazon:amazon_web_services_freertos:*:*:*:*:*:*:*:*|cpe:2.3:a:amazon:freertos:*:*:*:*:*:*:*:*,CWE-200
